#BJD	Flux	Detrended Flux	
1683.960510	1.001380	1.000111	
1683.961899	1.001340	1.000072	
1683.963288	1.001481	1.000214	
1683.964677	1.001342	1.000076	
1683.966066	1.001269	1.000004	
1683.967454	1.001391	1.000127	
1683.968843	1.001516	1.000253	
1683.970232	1.001451	1.000189	
1683.971621	1.001506	1.000245	
1683.973010	1.001363	1.000103	
1683.974399	1.001381	1.000122	
1683.975788	1.001501	1.000243	
1683.977176	1.001335	1.000079	
1683.978565	1.001476	1.000221	
1683.979954	1.001333	1.000079	
1683.981343	1.001373	1.000120	
1683.982732	1.001422	1.000170	
1683.984121	1.001427	1.000176	
1683.985510	1.001314	1.000064	
1683.986898	1.001292	1.000044	
1683.988287	1.001415	1.000167	
1683.989676	1.001203	0.999957	
1683.991065	1.001404	1.000159	
1683.992454	1.001382	1.000138	
1683.993843	1.001344	1.000101	
1683.995232	1.001377	1.000135	
1683.996620	1.001386	1.000145	
1683.998009	1.001216	0.999977	
1683.999398	1.001232	0.999994	
1684.000787	1.001296	1.000059	
1684.002176	1.001164	0.999928	
1684.003565	1.001277	1.000042	
1684.004953	1.001252	1.000019	
1684.006342	1.001394	1.000162	
1684.007731	1.001311	1.000080	
1684.009120	1.001269	1.000039	
1684.010509	1.001110	0.999882	
1684.011898	1.001238	1.000011	
1684.013287	1.001152	0.999926	
1684.014675	1.001282	1.000057	
1684.016064	1.001002	0.999779	
1684.017453	1.001041	0.999819	
1684.018842	1.001137	0.999916	
1684.020231	1.001214	0.999994	
1684.021620	1.001065	0.999846	
1684.023009	1.001041	0.999824	
1684.024397	1.000988	0.999772	
1684.025786	1.001131	0.999916	
1684.027175	1.000965	0.999751	
1684.028564	1.000974	0.999762	
1684.029953	1.000703	0.999492	
1684.031342	1.000962	0.999752	
1684.032730	1.001012	0.999803	
1684.034119	1.000896	0.999689	
1684.035508	1.000843	0.999637	
1684.036897	1.000816	0.999611	
1684.038286	1.000892	0.999688	
1684.039675	1.000846	0.999644	
1684.041064	1.000948	0.999747	
1684.042452	1.000812	0.999612	
1684.043841	1.000881	0.999683	
1684.045230	1.000934	0.999737	
1684.046619	1.000787	0.999591	
1684.049397	1.003773	1.002576	
1684.050786	1.000802	0.999610	
1684.052174	1.000843	0.999652	
1684.053563	1.000781	0.999592	
1684.054952	1.000701	0.999513	
1684.056341	1.000734	0.999547	
1684.057730	1.000668	0.999483	
1684.059119	1.000692	0.999508	
1684.060508	1.000858	0.999675	
1684.061896	1.000584	0.999403	
1684.063285	1.002454	1.001272	
1684.064674	1.000832	0.999653	
1684.066063	1.000643	0.999465	
1684.067452	1.000648	0.999472	
1684.068841	1.000653	0.999478	
1684.070229	1.000522	0.999349	
1684.071618	1.000960	0.999787	
1684.073007	1.000406	0.999235	
1684.074396	1.000502	0.999333	
1684.075785	1.000540	0.999372	
1684.077174	1.000404	0.999237	
1684.078563	1.000609	0.999443	
1684.079951	1.000582	0.999418	
1684.081340	1.000598	0.999435	
1684.082729	1.000641	0.999479	
1684.084118	1.002144	1.000982	
1684.085507	1.000692	0.999533	
1684.086896	1.000505	0.999348	
1684.088285	1.000626	0.999470	
1684.089673	1.000585	0.999430	
1684.091062	1.000517	0.999364	
1684.092451	1.000539	0.999387	
1684.093840	1.000553	0.999402	
